id,poi_id,code,name_cn,name_en,category,city,district,duration_hours,price_min,price_max,currency,tags,suitable_for,description,description_cn,description_en,recommended_reason,highlights,target_users,image_placeholder,image_notes,image_source,image_alt,image_url,image_path,images,address,opening_hours,reservation_info,notes,internal_remark,status
POI-0D9AAC0B,POI-0D9AAC0B,POI-0D9AAC0B,,,地陪服务,海南全省,博鳌乐城/海口/三亚,4.0,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-1566905B,POI-1566905B,POI-1566905B,,,娱乐,海口,海口·秀英区,3.0,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-1C33A6CA,POI-1C33A6CA,POI-1C33A6CA,,,外籍租车政策,海南全省,海南全省,16.0,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-25DDB83C,POI-25DDB83C,POI-25DDB83C,,,购物,三亚,三亚·海棠湾,2.0,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-8277706D,POI-8277706D,POI-8277706D,,,体验项目,文昌,文昌·龙楼镇,2.0,,,CNY,,,,,,,,,,,,,,,[],文昌,,,,,active
POI-D6C7B964,POI-D6C7B964,POI-D6C7B964,,,出行,海南全省,海口—文昌—琼海—万宁—陵水—三亚等,0.5,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-E229CDC3,POI-E229CDC3,POI-E229CDC3,,,娱乐,三亚,三亚·海棠湾,4.0,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-C0E6B184,POI-C0E6B184,POI-C0E6B184,,,出行,海南全省,海南全省,8.0,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-B0E51123,POI-B0E51123,POI-B0E51123,,,餐饮,万宁,万宁·兴隆,1.0,,,CNY,,,,,,,,,,,,,,,[],万宁,,,,,active
POI-A992B812,POI-A992B812,POI-A992B812,,,体验项目,三亚,三亚·吉阳区,2.0,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-19D8735B,POI-19D8735B,POI-19D8735B,,,餐饮,琼海,琼海·潭门,1.5,,,CNY,,,,,,,,,,,,,,,[],琼海,,,,,active
POI-2539CD4E,POI-2539CD4E,POI-2539CD4E,,,购物,海口,海口·秀英区,2.0,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-A4E53D05,POI-A4E53D05,POI-A4E53D05,,,购物,万宁,万宁/保亭/五指山,1.0,,,CNY,,,,,,,,,,,,,,,[],万宁,,,,,active
POI-A9F74F2D,POI-A9F74F2D,POI-A9F74F2D,,,娱乐,三亚,三亚·吉阳区,2.0,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-2CC70B37,POI-2CC70B37,POI-2CC70B37,,,外籍租车政策,海南全省,机场/市区租车网点,8.0,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-8291637A,POI-8291637A,POI-8291637A,,,体验项目,陵水,陵水·牛岭,5.0,,,CNY,,,,,,,,,,,,,,,[],陵水,,,,,active
POI-71A17CE5,POI-71A17CE5,POI-71A17CE5,,,地陪服务,海南全省,主要城市及景区,4.0,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-FBBCC213,POI-FBBCC213,POI-FBBCC213,,,餐饮,海口,海口·龙华区,1.0,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-DF0A1507,POI-DF0A1507,POI-DF0A1507,,,体验项目,琼海,琼海·乐城,4.0,,,CNY,,,,,,,,,,,,,,,[],琼海,,,,,active
POI-783721F6,POI-783721F6,POI-783721F6,,,外籍租车政策,海南全省,海南全省,,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-B2693C03,POI-B2693C03,POI-B2693C03,,,体验项目,五指山,五指山及中部山区,1.0,,,CNY,,,,,,,,,,,,,,,[],五指山,,,,,active
POI-CFBA8C5B,POI-CFBA8C5B,POI-CFBA8C5B,,,外籍租车政策,海南全省,中国大陆（含海南）,,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-E942BA7C,POI-E942BA7C,POI-E942BA7C,,,餐饮,三亚,三亚·天涯区,1.5,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-C64AF0C3,POI-C64AF0C3,POI-C64AF0C3,,,娱乐,海口,海口·龙华区,2.0,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-D30F6932,POI-D30F6932,POI-D30F6932,,,外籍租车政策,海南全省,海南全省,16.0,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-E5B82819,POI-E5B82819,POI-E5B82819,,,体验项目,海口,海口·美兰区,2.0,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-202C4124,POI-202C4124,POI-202C4124,,,体验项目,三亚,三亚·吉阳区,3.0,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-08F190E1,POI-08F190E1,POI-08F190E1,,,体验项目,万宁,万宁·兴隆,2.0,,,CNY,,,,,,,,,,,,,,,[],万宁,,,,,active
POI-2BEA5BC9,POI-2BEA5BC9,POI-2BEA5BC9,,,体验项目,海口,海口·龙华区,2.0,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-945DD87E,POI-945DD87E,POI-945DD87E,,,体验项目,儋州,儋州·中和镇,1.5,,,CNY,,,,,,,,,,,,,,,[],儋州,,,,,active
POI-6EF79806,POI-6EF79806,POI-6EF79806,,,体验项目,三亚,三亚·天涯区,2.0,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-318AC1D9,POI-318AC1D9,POI-318AC1D9,,,地陪服务,海南全省,海口/三亚/全岛,8.0,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-8E27CBA5,POI-8E27CBA5,POI-8E27CBA5,,,地陪服务,海南全省,海口/三亚/全岛,4.0,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-E6D4228D,POI-E6D4228D,POI-E6D4228D,,,出行,海南全省,主要城市,,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-DDF2A62F,POI-DDF2A62F,POI-DDF2A62F,,,外籍租车政策,海南全省,机场服务站/各市县车管所,0.5,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-D7122D62,POI-D7122D62,POI-D7122D62,,,娱乐,陵水,陵水·黎安,4.0,,,CNY,,,,,,,,,,,,,,,[],陵水,,,,,active
POI-1D1F9F60,POI-1D1F9F60,POI-1D1F9F60,,,购物,三亚,三亚·吉阳区,1.5,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-FE06F05A,POI-FE06F05A,POI-FE06F05A,,,购物,万宁,万宁·莲兴大道,1.5,,,CNY,,,,,,,,,,,,,,,[],万宁,,,,,active
POI-BECFBC01,POI-BECFBC01,POI-BECFBC01,,,体验项目,万宁,万宁·礼纪镇,2.0,,,CNY,,,,,,,,,,,,,,,[],万宁,,,,,active
POI-5D534905,POI-5D534905,POI-5D534905,,,体验项目,海口,海口·秀英区,2.0,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-874FAEE6,POI-874FAEE6,POI-874FAEE6,,,体验项目,保亭,保亭·三道镇,4.0,,,CNY,,,,,,,,,,,,,,,[],保亭,,,,,active
POI-2D6B31F0,POI-2D6B31F0,POI-2D6B31F0,,,餐饮,海口,文昌/海口/琼海,1.0,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-7791477A,POI-7791477A,POI-7791477A,,,体验项目,琼海,琼海·潭门,2.0,,,CNY,,,,,,,,,,,,,,,[],琼海,,,,,active
POI-807EED10,POI-807EED10,POI-807EED10,,,餐饮,海南全省,全岛,0.5,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-908522B6,POI-908522B6,POI-908522B6,,,体验项目,三亚,三亚·崖州区,3.0,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-5545F1D8,POI-5545F1D8,POI-5545F1D8,,,娱乐,儋州,儋州·白马井,4.0,,,CNY,,,,,,,,,,,,,,,[],儋州,,,,,active
POI-E1B3D32F,POI-E1B3D32F,POI-E1B3D32F,,,出行,海口,海口美兰/三亚凤凰机场,0.5,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-282F05C1,POI-282F05C1,POI-282F05C1,,,体验项目,三亚,三亚·海棠湾,5.0,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-3E54383A,POI-3E54383A,POI-3E54383A,,,出行,海南全省,全岛,8.0,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-39DE5F51,POI-39DE5F51,POI-39DE5F51,,,地陪服务,海南全省,全岛,8.0,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-6DB2633E,POI-6DB2633E,POI-6DB2633E,,,体验项目,保亭,保亭·甘什岭,3.0,,,CNY,,,,,,,,,,,,,,,[],保亭,,,,,active
POI-4A1FFF78,POI-4A1FFF78,POI-4A1FFF78,,,地陪服务,海南全省,博鳌乐城/海口/三亚,4.0,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-897FC6A9,POI-897FC6A9,POI-897FC6A9,,,外籍租车政策,海南全省,中国大陆（含海南）,,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-9C6280CF,POI-9C6280CF,POI-9C6280CF,,,体验项目,保亭,保亭·甘什岭,3.0,,,CNY,,,,,,,,,,,,,,,[],保亭,,,,,active
POI-FAD1DA76,POI-FAD1DA76,POI-FAD1DA76,,,餐饮,海口,海口·龙华区,1.0,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-F66BF879,POI-F66BF879,POI-F66BF879,,,地陪服务,海南全省,主要城市及景区,4.0,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-C7DB8174,POI-C7DB8174,POI-C7DB8174,,,体验项目,万宁,万宁·礼纪镇,2.0,,,CNY,,,,,,,,,,,,,,,[],万宁,,,,,active
POI-1873A124,POI-1873A124,POI-1873A124,,,娱乐,三亚,三亚·海棠湾,4.0,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-2D0EC668,POI-2D0EC668,POI-2D0EC668,,,餐饮,琼海,琼海·潭门,1.5,,,CNY,,,,,,,,,,,,,,,[],琼海,,,,,active
POI-1A7535AD,POI-1A7535AD,POI-1A7535AD,,,出行,海南全省,全岛沿海约千公里线路,3.0,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-D051A078,POI-D051A078,POI-D051A078,,,出行,海南全省,主要城市,,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-F17150D5,POI-F17150D5,POI-F17150D5,,,体验项目,海口,海口·秀英区,2.0,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-62CE6312,POI-62CE6312,POI-62CE6312,,,餐饮,海南全省,全岛,0.5,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-3FE286C1,POI-3FE286C1,POI-3FE286C1,,,娱乐,海口,海口·龙华区,2.0,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-B2090529,POI-B2090529,POI-B2090529,,,出行,海南全省,全岛,8.0,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-6023E8BE,POI-6023E8BE,POI-6023E8BE,,,娱乐,儋州,儋州·白马井,4.0,,,CNY,,,,,,,,,,,,,,,[],儋州,,,,,active
POI-A9BABD27,POI-A9BABD27,POI-A9BABD27,,,出行,海口,海口美兰/三亚凤凰机场,0.5,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-E3F231D0,POI-E3F231D0,POI-E3F231D0,,,外籍租车政策,海南全省,海南全省,16.0,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-DE812E8F,POI-DE812E8F,POI-DE812E8F,,,体验项目,三亚,三亚·吉阳区,2.0,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-92A47C02,POI-92A47C02,POI-92A47C02,,,地陪服务,海南全省,海口/三亚/全岛,4.0,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-9238577B,POI-9238577B,POI-9238577B,,,外籍租车政策,海南全省,机场/市区租车网点,8.0,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-F051D0C4,POI-F051D0C4,POI-F051D0C4,,,餐饮,海口,文昌/海口/琼海,1.0,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-DFAA4DAD,POI-DFAA4DAD,POI-DFAA4DAD,,,外籍租车政策,海南全省,海南全省,,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-665E2D0F,POI-665E2D0F,POI-665E2D0F,,,体验项目,五指山,五指山及中部山区,1.0,,,CNY,,,,,,,,,,,,,,,[],五指山,,,,,active
POI-024EA9F2,POI-024EA9F2,POI-024EA9F2,,,购物,三亚,三亚·吉阳区,1.5,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-C3232530,POI-C3232530,POI-C3232530,,,体验项目,三亚,三亚·天涯区,2.0,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-094B3725,POI-094B3725,POI-094B3725,,,体验项目,三亚,三亚·海棠湾,5.0,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-5D3A7A6A,POI-5D3A7A6A,POI-5D3A7A6A,,,外籍租车政策,海南全省,机场服务站/各市县车管所,0.5,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-87972AFC,POI-87972AFC,POI-87972AFC,,,出行,海南全省,海口—文昌—琼海—万宁—陵水—三亚等,0.5,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-FC95BC73,POI-FC95BC73,POI-FC95BC73,,,出行,海南全省,海南全省,8.0,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-4DAA0494,POI-4DAA0494,POI-4DAA0494,,,外籍租车政策,海南全省,海南全省,16.0,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-E0BF6585,POI-E0BF6585,POI-E0BF6585,,,餐饮,保亭,保亭/五指山/琼中,1.5,,,CNY,,,,,,,,,,,,,,,[],保亭,,,,,active
POI-56E17DBE,POI-56E17DBE,POI-56E17DBE,,,购物,三亚,三亚·海棠湾,2.0,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-4F9A22B5,POI-4F9A22B5,POI-4F9A22B5,,,体验项目,陵水,陵水·牛岭,5.0,,,CNY,,,,,,,,,,,,,,,[],陵水,,,,,active
POI-952329D7,POI-952329D7,POI-952329D7,,,购物,万宁,万宁/保亭/五指山,1.0,,,CNY,,,,,,,,,,,,,,,[],万宁,,,,,active
POI-D79EA9F9,POI-D79EA9F9,POI-D79EA9F9,,,购物,万宁,万宁·莲兴大道,1.5,,,CNY,,,,,,,,,,,,,,,[],万宁,,,,,active
POI-CA71B80E,POI-CA71B80E,POI-CA71B80E,,,体验项目,海口,海口·龙华区,2.0,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-8028B636,POI-8028B636,POI-8028B636,,,体验项目,三亚,三亚·吉阳区,3.0,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-6A74CA16,POI-6A74CA16,POI-6A74CA16,,,体验项目,文昌,文昌·龙楼镇,2.0,,,CNY,,,,,,,,,,,,,,,[],文昌,,,,,active
POI-649C732C,POI-649C732C,POI-649C732C,,,体验项目,琼海,琼海·潭门,2.0,,,CNY,,,,,,,,,,,,,,,[],琼海,,,,,active
POI-14CAC1CC,POI-14CAC1CC,POI-14CAC1CC,,,体验项目,海口,海口·美兰区,2.0,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-A54A1B5E,POI-A54A1B5E,POI-A54A1B5E,,,地陪服务,海南全省,海口/三亚/全岛,8.0,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-5367BCA0,POI-5367BCA0,POI-5367BCA0,,,体验项目,保亭,保亭·三道镇,4.0,,,CNY,,,,,,,,,,,,,,,[],保亭,,,,,active
POI-3A976CEB,POI-3A976CEB,POI-3A976CEB,,,餐饮,三亚,三亚·天涯区,1.5,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-FF5603DB,POI-FF5603DB,POI-FF5603DB,,,体验项目,三亚,三亚·崖州区,3.0,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-76AD3C23,POI-76AD3C23,POI-76AD3C23,,,娱乐,海口,海口·秀英区,3.0,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-6692CD37,POI-6692CD37,POI-6692CD37,,,出行,海南全省,全岛沿海约千公里线路,3.0,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-1996D466,POI-1996D466,POI-1996D466,,,体验项目,万宁,万宁·兴隆,2.0,,,CNY,,,,,,,,,,,,,,,[],万宁,,,,,active
POI-26B1B7F7,POI-26B1B7F7,POI-26B1B7F7,,,娱乐,三亚,三亚·吉阳区,2.0,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-170966D4,POI-170966D4,POI-170966D4,,,购物,海口,海口·秀英区,2.0,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-B5CE4736,POI-B5CE4736,POI-B5CE4736,,,娱乐,陵水,陵水·黎安,4.0,,,CNY,,,,,,,,,,,,,,,[],陵水,,,,,active
POI-A7AA43A9,POI-A7AA43A9,POI-A7AA43A9,,,体验项目,琼海,琼海·乐城,4.0,,,CNY,,,,,,,,,,,,,,,[],琼海,,,,,active
POI-C57A7385,POI-C57A7385,POI-C57A7385,,,体验项目,儋州,儋州·中和镇,1.5,,,CNY,,,,,,,,,,,,,,,[],儋州,,,,,active
POI-1A8260F2,POI-1A8260F2,POI-1A8260F2,,,餐饮,万宁,万宁·兴隆,1.0,,,CNY,,,,,,,,,,,,,,,[],万宁,,,,,active
POI-6634DD56,POI-6634DD56,POI-6634DD56,,,地陪服务,海南全省,全岛,8.0,,,CNY,,,,,,,,,,,,,,,[],海南全省,,,,,active
POI-F8BF8278,POI-F8BF8278,POI-F8BF8278,,,,,,,,,CNY,,,,,,,,,,,,,,,[],,,,,,active
POI-2C042F03,POI-2C042F03,POI-2C042F03,,,,海口,,,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-D8E54575,POI-D8E54575,POI-D8E54575,,,,海口,,,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-AB8CFE5C,POI-AB8CFE5C,POI-AB8CFE5C,,,,,,,,,CNY,,,,,,,,,,,,,,,[],,,,,,active
POI-EE05EFBA,POI-EE05EFBA,POI-EE05EFBA,,,,海口,海口市美兰区,,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-902CDFCE,POI-902CDFCE,POI-902CDFCE,,,餐饮,海口,海口市美兰区,,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-5470BA86,POI-5470BA86,POI-5470BA86,,,餐饮,海口,海口市美兰区,,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-9CB99CF5,POI-9CB99CF5,POI-9CB99CF5,,,餐饮,海口,海口市美兰区,,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-BA5023D5,POI-BA5023D5,POI-BA5023D5,,,餐饮,海口,海口市美兰区,,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-38D24B3F,POI-38D24B3F,POI-38D24B3F,,,餐饮,海口,海口市美兰区,,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-677B5D44,POI-677B5D44,POI-677B5D44,,,餐饮,海口,海口市美兰区,,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-53E6A5CE,POI-53E6A5CE,POI-53E6A5CE,,,餐饮,海口,海口市美兰区,,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-B25F92B9,POI-B25F92B9,POI-B25F92B9,,,餐饮,海口,海口市美兰区,,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-AABABCFE,POI-AABABCFE,POI-AABABCFE,,,餐饮,海口,海口市美兰区,,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-6801538C,POI-6801538C,POI-6801538C,,,餐饮,海口,海口市美兰区,2.0,,,CNY,,,,,,,,,,,,,,,[],海口,,,,,active
POI-7F17251D,POI-7F17251D,POI-7F17251D,,,,三亚,,,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-65C8004C,POI-65C8004C,POI-65C8004C,,,,三亚,,,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-A8270D27,POI-A8270D27,POI-A8270D27,,,,,,,,,CNY,,,,,,,,,,,,,,,[],,,,,,active
POI-60A19E92,POI-60A19E92,POI-60A19E92,,,,三亚,,,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-7B03A89C,POI-7B03A89C,POI-7B03A89C,,,,三亚,,,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-1C86D0E9,POI-1C86D0E9,POI-1C86D0E9,,,住宿,三亚,,,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-D76E9B97,POI-D76E9B97,POI-D76E9B97,,,体验项目,三亚,,,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-C093B62F,POI-C093B62F,POI-C093B62F,,,住宿,三亚,三亚海棠区,,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-23A44208,POI-23A44208,POI-23A44208,,,住宿,三亚,三亚海棠区,,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-53ED8858,POI-53ED8858,POI-53ED8858,,,,,,,,,CNY,,,,,,,,,,,,,,,[],,,,,,active
POI-178CA680,POI-178CA680,POI-178CA680,,,,,,,,,CNY,,,,,,,,,,,,,,,[],,,,,,active
POI-B1B5FE67,POI-B1B5FE67,POI-B1B5FE67,,,,三亚,,,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-9673C223,POI-9673C223,POI-9673C223,,,,三亚,三亚吉阳区,,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-3060B90C,POI-3060B90C,POI-3060B90C,,,住宿,三亚,三亚吉阳区,,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-E35B1B0B,POI-E35B1B0B,POI-E35B1B0B,,,住宿,三亚,三亚吉阳区,,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-F51DC1D1,POI-F51DC1D1,POI-F51DC1D1,,,住宿,三亚,三亚海棠区,,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-EA586DEF,POI-EA586DEF,POI-EA586DEF,,,住宿,三亚,三亚吉阳区,,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-A68EA24F,POI-A68EA24F,POI-A68EA24F,,,住宿,三亚,三亚吉阳区,,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-F197CAD2,POI-F197CAD2,POI-F197CAD2,,,住宿,三亚,三亚吉阳区,,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-0FE7D405,POI-0FE7D405,POI-0FE7D405,,,住宿,三亚,三亚吉阳区,,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-659CF0E2,POI-659CF0E2,POI-659CF0E2,,,住宿,三亚,三亚海棠区,,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-535511A4,POI-535511A4,POI-535511A4,,,,,,,,,CNY,,,,,,,,,,,,,,,[],,,,,,active
POI-4FD4E452,POI-4FD4E452,POI-4FD4E452,,,体验项目,三亚,,,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-BA9C88EB,POI-BA9C88EB,POI-BA9C88EB,,,体验项目,三亚,,,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-A8E019D5,POI-A8E019D5,POI-A8E019D5,,,体验项目,三亚,,,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-5F6A46B6,POI-5F6A46B6,POI-5F6A46B6,,,体验项目,三亚,,4.0,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-C0CB89FE,POI-C0CB89FE,POI-C0CB89FE,,,体验项目,三亚,,4.0,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-E720BB06,POI-E720BB06,POI-E720BB06,,,体验项目,三亚,,4.0,,,CNY,,,,,,,,,,,,,,,[],三亚,,,,,active
POI-FB0EA646,POI-FB0EA646,POI-FB0EA646,,,,,,,,,CNY,,,,,,,,,,,,,,,[],,,,,,active
POI-FF6EE3C2,POI-FF6EE3C2,POI-FF6EE3C2,,,,,,,,,CNY,,,,,,,,,,,,,,,[],,,,,,active
POI-1BB14165,POI-1BB14165,POI-1BB14165,,,,,,,,,CNY,,,,,,,,,,,,,,,[],,,,,,active
POI-7844780B,POI-7844780B,POI-7844780B,,,,,,,,,CNY,,,,,,,,,,,,,,,[],,,,,,active
POI-139BDF8D,POI-139BDF8D,POI-139BDF8D,,,,,,,,,CNY,,,,,,,,,,,,,,,[],,,,,,active
POI-6CB9EE94,POI-6CB9EE94,POI-6CB9EE94,,,,,,,,,CNY,,,,,,,,,,,,,,,[],,,,,,active
POI-E2D8D63D,POI-E2D8D63D,POI-E2D8D63D,,,,,,,,,CNY,,,,,,,,,,,,,,,[],,,,,,active
POI-D4EEA261,POI-D4EEA261,POI-D4EEA261,,,餐饮,,,,,,CNY,,,,,,,,,,,,,,,[],,,,,,active
POI-F973EE6A,POI-F973EE6A,POI-F973EE6A,,,餐饮,琼海,,,,,CNY,,,,,,,,,,,,,,,[],琼海,,,,,active
POI-0B3A8AE7,POI-0B3A8AE7,POI-0B3A8AE7,,,餐饮,琼海,中原镇十八坡高速路出入口,,,,CNY,,,,,,,,,,,,,,,[],琼海,,,,,active
